CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.01;Receita de Venda de Bens e/ou Serviços;769016.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.01;Receita de Venda de Bens e/ou Serviços;592928.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-794183.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-552486.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.03;Resultado Bruto;-25167.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.03;Resultado Bruto;40442.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04;Despesas/Receitas Operacionais;-1052643.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04;Despesas/Receitas Operacionais;-68134.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.01;Despesas com Vendas;0.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.01;Despesas com Vendas;0.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.02;Despesas Gerais e Administrativas;-626994.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.02;Despesas Gerais e Administrativas;-146381.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.02.01;Despesas Gerais e Administrativas;0.0000000000;N
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.02.01;Despesas Gerais e Administrativas;0.0000000000;N
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.02.02;Despesas comerciais, administrativas e gerais;-626994.0000000000;N
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.02.02;Despesas comerciais, administrativas e gerais;-146381.0000000000;N
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;-480577.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.04;Outras Receitas Operacionais;55435.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.04;Outras Receitas Operacionais;78663.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.05;Outras Despesas Operacionais;0.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.05;Outras Despesas Operacionais;0.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.06;Resultado de Equivalência Patrimonial;-507.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.06;Resultado de Equivalência Patrimonial;-416.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;-1077810.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;-27692.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.06;Resultado Financeiro;-197608.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.06;Resultado Financeiro;-145716.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.06.01;Receitas Financeiras;17404.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.06.01;Receitas Financeiras;75870.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.06.02;Despesas Financeiras;-215012.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.06.02;Despesas Financeiras;-221586.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;-1275418.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;-173408.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-2973.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-22014.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.08.01;Corrente;-6540.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.08.01;Corrente;-231.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.08.02;Diferido;3567.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.08.02;Diferido;-21783.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.09;Resultado Líquido das Operações Continuadas;-1278391.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.09;Resultado Líquido das Operações Continuadas;-195422.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.11;Lucro/Prejuízo Consolidado do Período;-1278391.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.11;Lucro/Prejuízo Consolidado do Período;-195422.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;-1094265.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;-202170.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.11.02;Atribuído a Sócios Não Controladores;-184126.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.11.02;Atribuído a Sócios Não Controladores;6748.0000000000;S
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.99.01.01;ON;-53.5485000000;N
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.99.01.01;ON;-16.8692000000;N
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.99.02.01;ON;-53.5485000000;N
01.599.101/0001-93;2025-12-31;2;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;025160;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.99.02.01;ON;-158.0688000000;N
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.01;Receita de Venda de Bens e/ou Serviços;26565000.0000000000;S
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.01;Receita de Venda de Bens e/ou Serviços;29416000.0000000000;S
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-20693000.0000000000;S
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-23259000.0000000000;S
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.03;Resultado Bruto;5872000.0000000000;S
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.03;Resultado Bruto;6157000.0000000000;S
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04;Despesas/Receitas Operacionais;-3044721.0000000000;S
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04;Despesas/Receitas Operacionais;-2095000.0000000000;S
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.01;Despesas com Vendas;-1013000.0000000000;S
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.01;Despesas com Vendas;-1090000.0000000000;S
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.02;Despesas Gerais e Administrativas;-1509000.0000000000;S
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.02;Despesas Gerais e Administrativas;-1646000.0000000000;S
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.04;Outras Receitas Operacionais;-680000.0000000000;S
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.04;Outras Receitas Operacionais;560000.0000000000;S
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.05;Outras Despesas Operacionais;0.0000000000;S
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.05;Outras Despesas Operacionais;0.0000000000;S
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.04.06;Resultado de Equivalência Patrimonial;157279.0000000000;S
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.04.06;Resultado de Equivalência Patrimonial;81000.0000000000;S
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;2827279.0000000000;S
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;4062000.0000000000;S
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.06;Resultado Financeiro;-1427000.0000000000;S
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.06;Resultado Financeiro;-1530000.0000000000;S
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.06.01;Receitas Financeiras;817000.0000000000;S
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.06.01;Receitas Financeiras;1289000.0000000000;S
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.06.01.01;Receitas financeiras;1324000.0000000000;N
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.06.01.01;Receitas financeiras;1175000.0000000000;N
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.06.01.02;Variações cambiais e efeitos da hiperinflação, líquidas;-507000.0000000000;N
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.06.01.02;Variações cambiais e efeitos da hiperinflação, líquidas;114000.0000000000;N
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.06.02;Despesas Financeiras;-2244000.0000000000;S
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.06.02;Despesas Financeiras;-2819000.0000000000;S
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.06.02.01;Despesas financeiras;-2244000.0000000000;N
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.06.02.01;Despesas financeiras;-2819000.0000000000;N
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2024-01-01;2024-12-31;3.06.02.02;Variações cambiais e efeitos da hiperinflação, líquidas;0.0000000000;N
01.637.895/0001-32;2025-12-31;1;VOTORANTIM CIMENTOS S.A.;027189;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2025-01-01;2025-12-31;3.06.02.02;Variações cambiais e efeitos da hiperinflação, líquidas;0.0000000000;N
