CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.04.01.02;Em Moeda Estrangeira;2124138.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.04.02;Debêntures;3156555.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.04.02;Debêntures;7555612.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.04.03;Financiamento por Arrendamento;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.04.03;Financiamento por Arrendamento;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05;Outras Obrigações;12932458.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05;Outras Obrigações;12170508.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.01;Passivos com Partes Relacionadas;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.01;Passivos com Partes Relacionadas;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.01.01;Débitos com Coligadas;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.01.01;Débitos com Coligadas;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.01.03;Débitos com Controladores;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.01.03;Débitos com Controladores;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.01.04;Débitos com Outras Partes Relacionadas;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.01.04;Débitos com Outras Partes Relacionadas;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02;Outros;12932458.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02;Outros;12170508.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.01;Dividendos e JCP a Pagar;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.01;Dividendos e JCP a Pagar;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.02;Dividendo Mínimo Obrigatório a Pagar;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.02;Dividendo Mínimo Obrigatório a Pagar;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.03;Obrigações por Pagamentos Baseados em Ações;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.03;Obrigações por Pagamentos Baseados em Ações;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.04;Remuneração aos acionistas;2490668.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.04;Remuneração aos acionistas;136124.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.05;Empréstimo compulsório;1326925.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.05;Empréstimo compulsório;1406460.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.06;Empréstimo compulsório - Acordos;1105534.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.06;Empréstimo compulsório - Acordos;1073452.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.07;Adiantamento de clientes;0.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.07;Adiantamento de clientes;0.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.08;Obrigações de ressarcimento;55517.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.08;Obrigações de ressarcimento;300694.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.09;Benefício pós-emprego;289840.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.09;Benefício pós-emprego;303832.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.10;Encargos Setoriais;820067.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.10;Encargos Setoriais;886565.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.11;Contratos Onerosos;62711.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.11;Contratos Onerosos;113944.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.12;Obrigações com pessoal;1065114.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.12;Obrigações com pessoal;1060856.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.13;Obrigações decorrentes da Lei 14.182/2021;2916199.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.13;Obrigações decorrentes da Lei 14.182/2021;3738498.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.14;Instrumentos financeiros derivativos;1175652.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.14;Instrumentos financeiros derivativos;1651632.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.15;Devoluções RGR;492276.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.15;Devoluções RGR;695705.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.16;Arrendamento;26861.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.16;Arrendamento;72980.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.05.02.17;Diversos;1105094.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.05.02.17;Diversos;729766.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06;Provisões;1791088.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06;Provisões;666092.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06.01.01;Provisões Fiscais;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06.01.01;Provisões Fiscais;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06.01.02;Provisões Previdenciárias e Trabalhistas;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06.01.02;Provisões Previdenciárias e Trabalhistas;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06.01.03;Provisões para Benefícios a Empregados;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06.01.03;Provisões para Benefícios a Empregados;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06.01.04;Provisões Cíveis;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06.01.04;Provisões Cíveis;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06.02;Outras Provisões;1791088.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06.02;Outras Provisões;666092.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06.02.01;Provisões para Garantias;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06.02.01;Provisões para Garantias;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06.02.02;Provisões para Reestruturação;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06.02.02;Provisões para Reestruturação;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06.02.03;Provisões para Passivos Ambientais e de Desativação;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06.02.03;Provisões para Passivos Ambientais e de Desativação;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.06.02.04;Provisões para Litígios;1791088.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.06.02.04;Provisões para Litígios;666092.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.07;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;194454.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.07;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.07.01;Passivos sobre Ativos Não-Correntes a Venda;194454.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.07.01;Passivos sobre Ativos Não-Correntes a Venda;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.07.01.01;Passivos associados a ativos mantidos para venda;194454.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.07.01.01;Passivos associados a ativos mantidos para venda;0.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.01.07.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.01.07.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02;Passivo Não Circulante;136241184.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02;Passivo Não Circulante;130205536.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02.01;Empréstimos e Financiamentos;62810702.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02.01;Empréstimos e Financiamentos;61091597.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02.01.01;Empréstimos e Financiamentos;26063049.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02.01.01;Empréstimos e Financiamentos;23793188.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02.01.01.01;Em Moeda Nacional;15041756.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02.01.01.01;Em Moeda Nacional;12443890.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02.01.01.02;Em Moeda Estrangeira;11021293.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02.01.01.02;Em Moeda Estrangeira;11349298.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02.01.02;Debêntures;36747653.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02.01.02;Debêntures;37298409.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02.01.03;Financiamento por Arrendamento;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02.01.03;Financiamento por Arrendamento;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02.02;Outras Obrigações;47187578.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02.02;Outras Obrigações;47251635.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02.02.01;Passivos com Partes Relacionadas;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02.02.01;Passivos com Partes Relacionadas;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02.02.01.01;Débitos com Coligadas;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02.02.01.01;Débitos com Coligadas;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02.02.01.03;Débitos com Controladores;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02.02.01.03;Débitos com Controladores;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02.02.01.04;Débitos com Outras Partes Relacionadas;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02.02.01.04;Débitos com Outras Partes Relacionadas;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02.02.02;Outros;47187578.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02.02.02;Outros;47251635.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02.02.02.01;Obrigações por Pagamentos Baseados em Ações;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02.02.02.01;Obrigações por Pagamentos Baseados em Ações;0.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02.02.02.02;Adiantamento para Futuro Aumento de Capital;108938.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02.02.02.02;Adiantamento para Futuro Aumento de Capital;124543.0000000000;S
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02.02.02.03;Fornecedores;7959.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02.02.02.03;Fornecedores;11646.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02.02.02.04;Concessões a pagar - Uso do bem Público;543867.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2025-12-31;2.02.02.02.04;Concessões a pagar - Uso do bem Público;589412.0000000000;N
00.001.180/0001-26;2025-12-31;1;AXIA ENERGIA S.A.;002437;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2024-12-31;2.02.02.02.05;Benefício Pós-Emprego;3416381.0000000000;N
